ID,PlateNumber,VINNumber,Make,Model,Year,Trim,BodyStyle,Engine,Birthplace,Nickname
589372943478554624,CPE4125,5FNRL6H58KB114253,Honda,Odyssey EX,2019,EX,Wagon 4D,3.5L V6 MPI,United States,Odyssey EX
589372943478554624,5NA3YB,5NPDH4AE6FH584010,Hyundai,Elantra Limited / SE,2015,-,Sedan 4D,1.8L I4 MPI,United States,Elantra Limited / SE
589372943478554624,BPA9DXA,3N1CE2CP2GL365119,Nissan,Versa Note S / S Plus / SL / SR / SV,2016,-,Hatchback 4D,1.6L I4 SMPI,Mexico,Versa Note S / S Plus / SL / SR / SV
589372943478554624,2GATO,4T1BF1FK5GU545664,Toyota,Camry LE / SE / Special Edition / XLE / XSE,2016,-,Sedan 4D,2.5L I4 SFI,United States,Camry LE / SE / Special Edition / XLE / XSE
589372943478554624,CKN0396,1C6RR6GT4JS126925,Ram,1500 SLT,2018,-,Quad Cab 4D,5.7L V8 SMPI,United States,1500 SLT
589372943478554624,FI8DCTR,1N4AL24E78C195897,Nissan,Altima S,2008,-,Coupe 2D,2.5L I4 MPI,United States,Altima S
589372943478554624,CM29200,1GCHG35RX21188904,Chevrolet,Express 3500 ,2002,-,Cargo Van 3D,5.7L V8 CPI,United States,Express 3500 
589372943478554624,LSNZPLT,KMHCT4AE9HU225846,Hyundai,Accent SE / Value Edition,2017,-,Sedan 4D,1.6L I4 DI,South Korea,Accent SE / Value Edition
589372943478554624,279LCL,1FMPU16L32LA72947,Ford,Expedition XLT,2002,-,SUV 4D,5.4L V8 EFI,United States,Expedition XLT
589372943478554624,CNF3497,2T3J1RFVXKC039199,Toyota,RAV4 Adventure,2019,Adventure,SUV 4D,2.5L I4 DI,Canada,RAV4 Adventure
589372943478554624,1910S,3GCUKSEC1JG647501,Chevrolet,Silverado 1500 LTZ / LTZ Z71,2018,-,Crew Cab / SWB 4D,5.3L V8 DI,Mexico,Silverado 1500 LTZ / LTZ Z71
589372943478554624,VT14F3,1FMYU03105KD86339,Ford,Escape XLT,2005,-,SUV 4D,3.0L V6 SFI,United States,Escape XLT
589372943478554624,AYX1855,2GCEC19N461252042,Chevrolet,Silverado 1500 LT / SS,2006,-,Extended Cab 4D,6.0L V8 MPI,Canada,Silverado 1500 LT / SS
589372943478554624,AZV5765,KNDPN3AC3J7426378,Kia,Sportage EX,2018,EX,SUV 4D,2.4L I4 DI,South Korea,Sportage EX
589372943478554624,CJJ5221,5N1AZ2MH1HN157343,Nissan,Murano Platinum / S / SL / SV,2017,-,SUV 4D,3.5L V6 DI,United States,Murano Platinum / S / SL / SV
589372943478554624,CFY0746,1GNERKKW6JJ169760,Chevrolet,Traverse Premier,2018,-,SUV 4D,3.6L V6 DI,United States,Traverse Premier
589372943478554624,BHG5236,2C4RDGCG1ER404595,Dodge,Grand Caravan SXT,2014,-,Wagon 4D,3.6L V6 MPI,Canada,Grand Caravan SXT
589372943478554624,CJA7224,4S4WMALD9K3401787,Subaru,Ascent Limited,2019,Limited,SUV 4D,2.4L H4 DI,United States,Ascent Limited
589372943478554624,CBS1762,1D8GU58K18W177477,Dodge,Nitro SLT,2008,-,SUV 4D,3.7L V6 MPI,United States,Nitro SLT
589372943478554624,YYA0YC,KM8R1DHE8MU272222,Hyundai,Palisade SE,2021,-,SUV 4D,3.8L V6 DI,South Korea,Palisade SE
589372943478554624,DB2543,2GTEC19R3V1565715,GMC,C/K1500 Sierra SL / Sierra SLE / Sierra SLT,1997,-,Extended Cab 2D,5.7L V8 CPI,Canada,C/K1500 Sierra SL / Sierra SLE / Sierra SLT
589372943478554624,NEM953,1C4AJWAG3CL175703,Jeep,Wrangler Sport,2012,-,SUV 2D,3.6L V6 MPI,United States,Wrangler Sport
589372943478554624,847YWN,2GNALBEK1E6235496,Chevrolet,Equinox LT,2014,-,SUV 4D,2.4L I4 SIDI,Canada,Equinox LT
589372943478554624,HYA26D,1D4HB58D95F534946,Dodge,Durango Limited,2005,-,SUV 4D,5.7L V8 MPI,United States,Durango Limited
589372943478554624,0FA75A,5FNRL6H70LB072048,Honda,Odyssey EX-L,2020,EXR,Wagon 4D,3.5L V6 MPI,United States,Odyssey EX-L
589372943478554624,03A6FC,3N1CE2CP4FL411693,Nissan,Versa Note S / S Plus / SL / SR / SV,2015,-,Hatchback 4D,1.6L I4 SMPI,Mexico,Versa Note S / S Plus / SL / SR / SV
589372943478554624,CAR7993,3MYDLBYV7HY159993,Toyota,Yaris Base / Premium,2017,-,Sedan 4D,1.5L I4 SMPI,Mexico,Yaris Base / Premium
589372943478554624,1SA5XE,3FA6P0HD5ER234869,Ford,Fusion SE,2014,-,Sedan 4D,1.5L I4 DI,Mexico,Fusion SE
589372943478554624,MRSPONY,2C3CCABT5DH585259,Chrysler,300 S,2013,-,Sedan 4D,5.7L V8 SFI,Canada,300 S
589372943478554624,BRDFN2,5J8TC1H54ML004603,Acura,RDX ,2021,Technology Package,SUV 4D,2.0L I4 DI,United States,RDX 
589372943478554624,K453J,5J6YH18398L008005,Honda,Element LX,2008,-,SUV 4D,2.4L I4 MPI,United States,Element LX
589372943478554624,8VDH641,ZARFAMAN2L7638437,Alfa Romeo,Giulia ,2020,-,Sedan 4D,2.0L I4 DI,Italy,Giulia 
589372943478554624,ROUTE13,2HKRM3H51FH534357,Honda,CR-V EX,2015,-,SUV 4D,2.4L I4 MPI,Canada,CR-V EX
589372943478554624,BYF5049,5UXTY3C07L9B12525,BMW,X3 sDrive 30i,2020,SDrive30i,SAV 4D,2.0L I4 DI,United States,X3 sDrive 30i
589372943478554624,3CLP709,1J4FY19P3PP214128,Jeep,Wrangler S,1993,-,SUV 2D,2.5L I4 MPI,United States,Wrangler S
589372943478554624,CRW8521,KL8CD6S9XDC594500,Chevrolet,Spark LT,2013,-,Hatchback 4D,1.2L I4 MFI,South Korea,Spark LT
589372943478554624,LRA1PF,KNJPT05HXP6135575,Ford,Festiva L,1993,-,Hatchback 2D,1.3L I4 EFI,South Korea,Festiva L
589372943478554624,R3A9ZC,1FADP3K24EL321578,Ford,Focus SE,2014,-,Hatchback 4D,2.0L I4 DI,United States,Focus SE
589372943478554624,CWL3193,3KPA24AD6ME369465,Kia,Rio LX / S,2021,LX,Sedan 4D,1.6L I4 DI,Mexico,Rio LX / S
589372943478554624,CPL4466,1FTFX1CF7DFE06887,Ford,F150 FX2 / Lariat / STX / XL / XLT,2013,-,Supercab 4D,5.0L V8 SMPI,United States,F150 FX2 / Lariat / STX / XL / XLT
589372943478554624,R8ERMAN,2C3CDZBT8JH199457,Dodge,Challenger R/T,2018,R/T Plus,Coupe 2D,5.7L V8 SFI,Canada,Challenger R/T
589372943478554624,976TNC,1G1YY24U655106282,Chevrolet,Corvette,2005,-,Coupe 2D,6.0L V8 SFI,United States,Corvette
589372943478554624,CK47250,1FDSS34L17DA46007,Ford,E350 Vans Econoline,2007,-,Extended Cargo Van 3D,5.4L V8 EFI,United States,E350 Vans Econoline
589372943478554624,CKD7428,1C6RR6GG9ES458982,Ram,1500 SLT,2014,-,Quad Cab 4D,3.6L V6 MPI,United States,1500 SLT
589372943478554624,8XOXO,1C6RR6YT0GS382471,Ram,1500 Rebel,2016,-,Crew Cab 4D,5.7L V8 SMPI,United States,1500 Rebel
589372943478554624,CM10491,1GAZGPFG5K1191890,Chevrolet,Express 3500 ,2019,LT 3500 Extended,LWB / Wagon 3D,6.0L V8 SFI,United States,Express 3500 
589372943478554624,BB58300,5N1DR2CM4LC611178,Nissan,Pathfinder SL,2020,SL,SUV 4D,3.5L V6 DI,United States,Pathfinder SL
589372943478554624,GWA9HE,1FTPW125X8KD10183,Ford,F150 FX2 / Harley Davidson / King Ranch / Lariat / Limited / XL / XLT,2008,-,Super Crew 4D,5.4L V8 EFI,United States,F150 FX2 / Harley Davidson / King Ranch / Lariat / Limited / XL / XLT
589372943478554624,CFX1725,KMHGC4DD0DU230187,Hyundai,Genesis ,2013,-,Sedan 4D,3.8L V6 DI,South Korea,Genesis 
589372943478554624,F8A1DE,1FTFW1ET6EKG57785,Ford,F150 FX4 / King Ranch / Lariat / Limited / Platinum / XL / XLT,2014,-,Super Crew 4D,3.5L V6 DI,United States,F150 FX4 / King Ranch / Lariat / Limited / Platinum / XL / XLT
589372943478554624,D9A91C,5NPLP4AG7MH016040,Hyundai,Elantra,2021,-,Sedan,MPI NU PE,United States,Elantra
589372943478554624,LDA2FD,1D7HA18D44S663021,Dodge,Ram 1500 Laramie / SLT / ST,2004,-,Quad Cab 4D,5.7L V8 MPI,United States,Ram 1500 Laramie / SLT / ST
589372943478554624,MEA2DC,2GCEK13M681143796,Chevrolet,Silverado 1500 LT / LTZ / W/T,2008,-,Crew Cab 4D,5.3L V8 SFI,Canada,Silverado 1500 LT / LTZ / W/T
589372943478554624,3VA3CC,2T1BR32E87C812705,Toyota,Corolla CE / LE / S,2007,-,Sedan 4D,1.8L I4 EFI,Canada,Corolla CE / LE / S
589372943478554624,CEA6036,KNDMB233X96278606,Kia,Sedona EX / LX,2009,-,Wagon 4D,3.8L V6 MPI,South Korea,Sedona EX / LX
589372943478554624,ALNFMLY,JTEBU5JR4M5870880,Toyota,4Runner Limited / Nightshade / SR5 / SR5 Premium / TRD Offroad / TRD Offroad Premium / TRD Pro / Trail / Venture,2021,-,SUV 4D,4.0L V6 EFI,Japan,4Runner Limited / Nightshade / SR5 / SR5 Premium / TRD Offroad / TRD Offroad Premium / TRD Pro / Trail / Venture
589372943478554624,FJA4A1A,5FNRL3H67AB087097,Honda,Odyssey EX-L,2010,-,Wagon 4D,3.5L V6 MPI,United States,Odyssey EX-L
589372943478554624,1BA6GC,2HGFB2F53EH538568,Honda,Civic LX,2014,-,Sedan 4D,1.8L I4 MPI,Canada,Civic LX
589372943478554624,CDW5602,YV1TS90DX11196968,Volvo,S80 T6 / T6 Executive,2001,-,Sedan 4D,2.8L I6 EFI,Sweden,S80 T6 / T6 Executive
589372943478554624,DJA3KB,5GAEVAKWXLJ209146,Buick,Enclave Essence,2020,Essence,SUV 4D,3.6L V6 DI,United States,Enclave Essence
589372943478554624,PCA7LC,1C3CCCBB8FN725205,Chrysler,200 S,2015,-,Sedan 4D,2.4L I4 SMPI,United States,200 S
589372943478554624,LDA0CWA,1HGCG22472A026596,Honda,Accord LX,2002,-,Coupe 2D,3.0L V6 EFI,United States,Accord LX
589372943478554624,T4A5CGA,3GCUYDEDXLG440093,Chevrolet,Silverado 1500 LT,2020,LT,Crew Cab / LWB / SWB 4D,5.3L V8 DI,Mexico,Silverado 1500 LT
589372943478554624,CCZ9473,1VWAT7A30FC030052,Volkswagen,Passat Limited Edition / S / Wolfsburg,2015,-,Sedan 4D,1.8L I4 DI,United States,Passat Limited Edition / S / Wolfsburg
589372943478554624,C1A8A5A,1C4GJWAG7CL112162,Jeep,Wrangler Sport,2012,-,SUV 2D,3.6L V6 MPI,United States,Wrangler Sport
589372943478554624,N0A6TC,2T3BFREV5HW642186,Toyota,RAV4 LE,2017,-,SUV 4D,2.5L I4 SFI,Canada,RAV4 LE
589372943478554624,CFA0AVA,JTDKB20U987728856,Toyota,Prius ,2008,-,Hatchback 4D,1.5L I4 EFI,Japan,Prius 
589372943478554624,CWN4147,JTENU5JR3N6008193,Toyota,4Runner,2022,-,,Regular Unleaded V-6 4.0-L,Japan,4Runner
589372943478554624,PRINCES,1FAFP45X2WF177051,Ford,Mustang GT,1998,-,Convertible 2D,4.6L V8 SFI,United States,Mustang GT
589372943478554624,NICOSMA,3N1BC1CP6BL464319,Nissan,Versa S / SL,2011,-,Hatchback 4D,1.8L I4 EFI,Mexico,Versa S / SL
589372943478554624,SWA4NB,1GCNCPEX9CZ134954,Chevrolet,Silverado 1500 W/T,2012,-,Regular Cab 2D,4.3L V6 MPI,United States,Silverado 1500 W/T
589372943478554624,AYN0174,2C3CCABG5MH629649,Chrysler,300 S,2021,-,Sedan 4D,3.6L V6 MPI,Canada,300 S
589372943478554624,CPG6573,JM1BL1L7XC1531803,Mazda,Mazda3 i Touring,2012,-,Hatchback / Skyactive 4D,2.0L I4 DI,Japan,Mazda3 i Touring
589372943478554624,RWA0DVA,2G1FA1E31E9187867,Chevrolet,Camaro LS,2014,-,Coupe 2D,3.6L V6 SIDI,Canada,Camaro LS
589372943478554624,D8A9WE,1FADP3K20JL270946,Ford,Focus SE,2018,-,Hatchback 4D,2.0L I4 DI,United States,Focus SE
589372943478554624,BGT3120,1C3CDZAB2DN756996,Dodge,Avenger SE,2013,-,Sedan 4D,2.4L I4 SFI,United States,Avenger SE
589372943478554624,BMG8451,2GNALCEK9H1589970,Chevrolet,Equinox LT,2017,-,SUV 4D,2.4L I4 SIDI,Canada,Equinox LT
589372943478554624,BMG4623,1NXBR32E47Z874357,Toyota,Corolla CE / LE / S,2007,-,Sedan 4D,1.8L I4 EFI,United States,Corolla CE / LE / S
589372943478554624,CTG0775,JTDDR32TX50183236,Toyota,Celica GT,2005,-,Liftback 2D,1.8L I4 EFI,Japan,Celica GT
589372943478554624,S4A7SC,JM1BL1U59B1416850,Mazda,Mazda3 s Sport,2011,-,Sedan 4D,2.5L I4 EFI,Japan,Mazda3 s Sport
589372943478554624,CBY6637,2C3CDXCT1HH652959,Dodge,Charger R/T,2017,-,Sedan 4D,5.7L V8 SFI,Canada,Charger R/T
589372943478554624,KAUKA2,JTJHY7AX4H4243523,Lexus,LX 570,2017,-,SUV 4D,5.7L V8 32V / SFI,Japan,LX 570
589372943478554624,5ZA0JC,KL4CJASB4DB194969,Buick,Encore ,2013,-,SUV 4D,1.4L I4 MFI,South Korea,Encore 
589372943478554624,CRS7456,3VWCK21CX1M460239,Volkswagen,New Beetle GLS,2001,-,Coupe 2D,2.0L I4 EFI,Mexico,New Beetle GLS
589372943478554624,GFA0DBA,JF2GTANC1KH329889,Subaru,Crosstrek Limited,2019,2.0i Limited,Wagon 4D,2.0L H4 DI,Japan,Crosstrek Limited
589372943478554624,BMW5334,KNAFK4A68F5379580,Kia,Forte LX,2015,-,Sedan 4D,1.8L I4 MPI,South Korea,Forte LX
589372943478554624,BWZ2672,JM1GJ1V57F1222608,Mazda,Mazda6 i Touring,2015,-,Sedan 4D,2.5L I4 DI,Japan,Mazda6 i Touring
589372943478554624,CJG3108,JTEHH20V530248019,Toyota,RAV4 Base / L,2003,-,Hardtop 4D,2.0L I4 EFI,Japan,RAV4 Base / L
589372943478554624,AZF7418,1GKFC13J47R163319,GMC,Yukon SLE / SLT,2007,-,SUV 4D,5.3L V8 MPI,United States,Yukon SLE / SLT
589372943478554624,CBR9514,3N1AB7AP3EL675003,Nissan,Sentra FE+S / FE+SV / S / SL / SR / SV,2014,-,Sedan 4D,1.8L I4 SMPI,Mexico,Sentra FE+S / FE+SV / S / SL / SR / SV
589372943478554624,TLA35F,1FTFW1E85MFD01654,Ford,F150 King Ranch / Lariat / Limited / Platinum / XL / XLT,2021,-,Super Crew 4D,3.5L V6 DI,United States,F150 King Ranch / Lariat / Limited / Platinum / XL / XLT
589372943478554624,CHL8705,1N4AL2AP3CC210183,Nissan,Altima S / SL,2012,-,Sedan 4D,2.5L I4 EFI,United States,Altima S / SL
589372943478554624,PGA1YD,JA4J4VA8XNZ016651,Mitsubishi,Outlander SEL / SEL Launch Edition,2022,SEL,SUV 4D,2.5L I4 DI,Japan,Outlander SEL / SEL Launch Edition
589372943478554624,CEG2971,5J8TB3H52JL004352,Acura,RDX ,2018,Technology Package,SUV 4D,3.5L V6 PGM-FI,United States,RDX 
589372943478554624,KEE654,3FADP4FJ7BM172326,Ford,Fiesta SES,2011,-,Hatchback 4D,1.6L I4 SMPI,Mexico,Fiesta SES
589372943478554624,BHR6796,4T1BF30K46U113294,Toyota,Camry LE / XLE,2006,-,Sedan 4D,3.0L V6 SFI,United States,Camry LE / XLE
589372943478554624,B1A2DPA,1GTP9EEL8MZ152744,GMC,Sierra 1500 AT4,2021,-,Crew Cab / LWB / SWB 4D,6.2L V8 DI,United States,Sierra 1500 AT4
589372943478554624,HHM7874,JTDKN3DU8D1731526,Toyota,Prius ,2013,-,Hatchback 4D,1.8L I4 EFI,Japan,Prius 
589372943478554624,0MA4CB,1FTFW1CT5EFB31272,Ford,F150 FX2 / King Ranch / Lariat / Limited / Platinum / XL / XLT,2014,-,Super Crew 4D,3.5L V6 DI,United States,F150 FX2 / King Ranch / Lariat / Limited / Platinum / XL / XLT
589372943478554624,E646879,2FMDK3KC6EBB35358,Ford,Edge Limited,2014,-,SUV 4D,3.5L V6 SMPI,Canada,Edge Limited
589372943478554624,CBN4615,1C4NJRFB4ED879180,Jeep,Patriot Latitude,2014,-,SUV 4D,2.4L I4 SFI,United States,Patriot Latitude
589372943478554624,PDJ220,5N1AT2MV9FC790284,Nissan,Rogue S / SL,2015,-,SUV 4D,2.5L I4 MPI,United States,Rogue S / SL
589372943478554624,555BRM,JTEBU14R98K031559,Toyota,4Runner SR5 / Sport,2008,-,SUV 4D,4.0L V6 EFI,Japan,4Runner SR5 / Sport
589372943478554624,CCP9649,3C6RR6LT0HG721858,Ram,1500 SLT,2017,-,Crew Cab 4D,5.7L V8 SMPI,Mexico,1500 SLT
589372943478554624,CVY5648,JN8AT2MT0JW461567,Nissan,Rogue S / SL / SV,2018,S,SUV 4D,2.5L I4 MPI,Japan,Rogue S / SL / SV
589372943478554624,8GA7RD,JF1GD766X7L522107,Subaru,Impreza WRX STI,2007,-,Sedan 4D,2.5L H4 MPI,Japan,Impreza WRX STI
589372943478554624,CGT5367,JTJGZKCA1J2008065,Lexus,RX 350L / 350L Luxury,2018,Luxury,SUV 4D,3.5L V6 SFI,Japan,RX 350L / 350L Luxury
589372943478554624,TANK322,19UUA86259A000784,Acura,TL ,2009,-,Sedan 4D,3.5L V6 PGM-FI,United States,TL 
589372943478554624,ZNA6GC,KNMAT2MT6HP591305,Nissan,Rogue S / SL / SV,2017,-,SUV 4D,2.5L I4 MPI,South Korea,Rogue S / SL / SV
589372943478554624,BZT1885,1FALP52U3VA319213,Ford,Taurus GL,1997,-,Sedan 4D,3.0L V6 SFI,United States,Taurus GL
589372943478554624,9XA9A3A,4A3AA46G51E174869,Mitsubishi,Galant ES,2001,-,Sedan 4D,2.4L I4 EFI,United States,Galant ES
589372943478554624,NJOYMTS,5FRYD4H57HB009286,Acura,MDX SH-AWD,2017,-,SUV 4D,3.5L V6 DI,United States,MDX SH-AWD
589372943478554624,K19KBZ,JM1GJ1W52G1418696,Mazda,Mazda6 i Grand Touring,2016,-,Sedan 4D,2.5L I4 DI,Japan,Mazda6 i Grand Touring
589372943478554624,BCY5535,1GKEC13V66R158958,GMC,Yukon SL / SLE / SLT,2006,-,SUV 4D,4.8L V8 SFI,United States,Yukon SL / SLE / SLT
589372943478554624,JJA5VA,2C3CDXBG3HH634385,Dodge,Charger SE,2017,-,Sedan 4D,3.6L V6 MPI,Canada,Charger SE
589372943478554624,KVA3ND,5XYKWDA20CG188421,Kia,Sorento SX,2012,-,SUV 4D,3.5L V6 MPI,United States,Sorento SX
589372943478554624,BVL5670,2HKRM3H71FH547501,Honda,CR-V EX-L,2015,-,SUV 4D,2.4L I4 MPI,Canada,CR-V EX-L
589372943478554624,YRA9GE,3FA6P0G77ER380377,Ford,Fusion S,2014,-,Sedan 4D,2.5L I4 SMPI,Mexico,Fusion S
589372943478554624,CJN9407,KM8J23A43JU633891,Hyundai,Tucson SE,2018,SE,SUV 4D,2.0L I4 DI,South Korea,Tucson SE
589372943478554624,458KEY,1N6AA0EK4AN321990,Nissan,Titan LE / SE / XE,2010,-,Crew Cab 4D,5.6L V8 MPI,United States,Titan LE / SE / XE
589372943478554624,CRA0002,4T1BZ1FB6KU031175,Toyota,Avalon Limited / Touring / XLE / XSE,2019,Limited,Sedan 4D,3.5L V6 DI,United States,Avalon Limited / Touring / XLE / XSE
589372943478554624,71A1FC,3TMAZ5CN6MM153919,Toyota,Tacoma SR5 / TRD Offroad / TRD Sport,2021,-,Double Cab 4D,2.7L / 3.5L I4 / V6 DI,Mexico,Tacoma SR5 / TRD Offroad / TRD Sport
589372943478554624,MIDVALE,2GCEK19R1T1226595,Chevrolet,C/K1500 Cheyenne / Silverado,1996,-,Extended Cab 2D,5.7L V8 SFI,Canada,C/K1500 Cheyenne / Silverado
589372943478554624,HCFIRED,3FMTK4SEXMMD99733,Ford,Mustang Mach-E GT,2021,-,SUV 4D,Electric 0 0,Mexico,Mustang Mach-E GT
589372943478554624,0AA4KB,19XFC2F70JE016760,Honda,Civic EX,2018,EX,Sedan 4D,2.0L I4 MPI,United States,Civic EX
589372943478554624,9DA5BMA,3A8FY78G36T375639,Chrysler,PT Cruiser GT,2006,-,SUV 4D,2.4L I4 SMPI,Mexico,PT Cruiser GT
589372943478554624,J1A8B9A,3GCPCREC7EG130311,Chevrolet,Silverado 1500 LT / LT Z71,2014,-,Crew Cab / LWB / SWB 4D,5.3L V8 DI,Mexico,Silverado 1500 LT / LT Z71
589372943478554624,BHM0315,3VW5P7AT2DM822771,Volkswagen,Beetle 2.5L,2013,-,Convertible 2D,2.5L I5 SMPI,Mexico,Beetle 2.5L
589372943478554624,CCJ3272,1FADP3M28HL299862,Ford,Focus SEL,2017,-,Hatchback 4D,2.0L I4 DI,United States,Focus SEL
589372943478554624,CND8498,ZACCJABB9JPJ26011,Jeep,Renegade Latitude,2018,Latitude,SUV 4D,2.4L I4 SMPI,Italy,Renegade Latitude
589372943478554624,KCN176,5TESN92NX3Z197528,Toyota,Tacoma Prerunner SR5,2003,-,Xtra Cab 2D,3.4L V6 EFI,United States,Tacoma Prerunner SR5
589372943478554624,CWM0217,2C3CDXBGXMH548324,Dodge,Charger SXT,2021,SXT,Sedan 4D,3.6L V6 MPI,Canada,Charger SXT
589372943478554624,TBA8SA,JHMZE2H52AS025961,Honda,Insight LX,2010,-,Hatchback 4D,1.3L I4 MPI,Japan,Insight LX
589372943478554624,BRT3014,5NPDH4AEXGH757965,Hyundai,Elantra Limited / SE / Value Edition,2016,-,Sedan 4D,1.8L I4 MPI,United States,Elantra Limited / SE / Value Edition
589372943478554624,BTP3160,JTEBU5JRXA5015564,Toyota,4Runner Limited / SR5 / Trail Edition,2010,-,SUV 4D,4.0L V6 EFI,Japan,4Runner Limited / SR5 / Trail Edition
589372943478554624,CFX4853,1FAFP552X3G231311,Ford,Taurus SES,2003,-,Sedan 4D,3.0L V6 EFI,United States,Taurus SES
589372943478554624,CKN0621,1FMCU0F76HUC26842,Ford,Escape S,2017,-,SUV 4D,2.5L I4 FI / SMPI,United States,Escape S
589372943478554624,CHA8186,19XFC1F32LE001512,Honda,Civic EX,2020,EX,Sedan 4D,1.5L I4 DI,United States,Civic EX
589372943478554624,BHR3028,1J4FA49SX2P722003,Jeep,Wrangler Sport,2002,-,SUV 2D,4.0L I6 SFI,United States,Wrangler Sport
589372943478554624,AGZ1421,4T1FA38PX8U148599,Toyota,Camry Solara SE / SE Sport / SLE,2008,-,Convertible 2D,3.3L V6 EFI,United States,Camry Solara SE / SE Sport / SLE
589372943478554624,PBA17F,JTLZE4FE2CJ008378,Scion,xB Base / Release Series 9.0,2012,-,Wagon 4D,2.4L I4 EFI,Japan,xB Base / Release Series 9.0
589372943478554624,143BZZ,WAUFFAFL2EN044508,Audi,A4 Quattro Premium Plus,2014,Tiptronic,Sedan 4D,2.0L I4 DI,Germany,A4 Quattro Premium Plus
589372943478554624,B9A1B7A,JS3TD62V834101038,Suzuki,Grand Vitara ,2003,-,Hardtop 4D,2.5L V6 MPI,Japan,Grand Vitara 
589372943478554624,BTA4541,JHMFA36299S013217,Honda,Civic Hybrid / Hybrid-L,2009,-,Sedan 4D,1.3L I4 MPI,Japan,Civic Hybrid / Hybrid-L
589372943478554624,ABL6921,2HGFA155X8H519762,Honda,Civic LX,2008,-,Sedan 4D,1.8L I4 MPI,Canada,Civic LX
589372943478554624,YVA2ZD,KM8JE3AE3NU061162,Hyundai,Tucson Limited,2022,-,SUV 4D,2.5L I4 DI,South Korea,Tucson Limited
589372943478554624,KUDOIN,5NMS53AA0KH112156,Hyundai,Santa Fe Limited / Ultimate,2019,Limited,SUV 4D,2.0L I4 DI,United States,Santa Fe Limited / Ultimate
589372943478554624,CNC3032,SALAC2V67GA820643,Land Rover,LR4 ,2016,-,SUV 4D,3.0L V6 DI,United Kingdom,LR4 
589372943478554624,YGA9ZF,1FMSK7DH1NGA37368,Ford,Explorer,2022,-,,2.3-L L-4 DOHC 16V,United States,Explorer
589372943478554624,CBH1201,2FMZA50694BB20997,Ford,Freestar Vans S,2004,-,Wagon 4D,3.9L V6 SPI,Canada,Freestar Vans S
589372943478554624,AFF8322,3C4PDCAB2HT551162,Dodge,Journey SE,2017,-,SUV 4D,2.4L I4 SFI,Mexico,Journey SE
589372943478554624,A3A2LD,5YFBURHE1GP532178,Toyota,Corolla L / LE / LE Plus / LE Premium / S / S Plus / S Premium / Special Edition,2016,-,Sedan 4D,1.8L I4 EFI,United States,Corolla L / LE / LE Plus / LE Premium / S / S Plus / S Premium / Special Edition
589372943478554624,6ZA4KE,3FA6P0G77GR356745,Ford,Fusion S,2016,-,Sedan 4D,2.5L I4 SMPI,Mexico,Fusion S
589372943478554624,CHC7341,2C4RC1CG7FR546516,Chrysler,Town &amp; Country Touring L,2015,-,LWB / Wagon 4D,3.6L V6 MPI,Canada,Town &amp; Country Touring L
589372943478554624,LVSEALS,5TDYZ3DC1LS036327,Toyota,Sienna LTD Premium / Limited / XLE / XLE Premium,2020,Limited Premium,Wagon 4D,3.5L V6 EFI,United States,Sienna LTD Premium / Limited / XLE / XLE Premium
589372943478554624,CRY9733,JTHB21B19K2034197,Lexus,ES 300h / 300h Luxury / 300h Ultra Luxury,2019,Base,Sedan 4D,2.5L I4 SFI,Japan,ES 300h / 300h Luxury / 300h Ultra Luxury
589372943478554624,CMJ1467,1N4AL21E89C134595,Nissan,Altima Base / S / SL,2009,2.5,Sedan 4D,2.5L I4 MPI,United States,Altima Base / S / SL
589372943478554624,1BLEWL,5XYKT3A19CG283909,Kia,Sorento Base / LX,2012,-,SUV 4D,2.4L I4 MPI,United States,Sorento Base / LX
589372943478554624,CVS9837,JN1AJ0HP1CM400474,Infiniti,EX35 Base / Journey,2012,-,SUV 4D,3.5L V6 SMPI,Japan,EX35 Base / Journey
589372943478554624,AZC7826,2HKYF18593H583747,Honda,Pilot EX-L,2003,-,SUV 4D,3.5L V6 MPI,Canada,Pilot EX-L
589372943478554624,WBA9XC,5XYKT3A6XCG303239,Kia,Sorento Base / LX,2012,-,SUV 4D,2.4L I4 DI,United States,Sorento Base / LX
589372943478554624,F1A1CPA,1N4AL3AP0DN466941,Nissan,Altima Base / S / SL / SV,2013,-,Sedan 4D,2.5L I4 SMPI,United States,Altima Base / S / SL / SV
589372943478554624,CL22738,3FA6P0H76JR257632,Ford,Fusion SE,2018,-,Sedan 4D,2.5L I4 SMPI,Mexico,Fusion SE
589372943478554624,CPJ5071,1FMCU0DZ8LUB70349,Ford,Escape Titanium Hybrid,2020,Titanium,SUV 4D,2.5L I4 EFI,United States,Escape Titanium Hybrid
589372943478554624,BVY2898,JTDKB20U677658294,Toyota,Prius ,2007,-,Hatchback 4D,1.5L I4 EFI,Japan,Prius 
589372943478554624,S3A0ZF,5FNRL6H86NB043505,Honda,Odyssey Touring,2022,,Wagon 4D,3.5L V6 MPI,United States,Odyssey Touring
589372943478554624,BJG7993,1C4NJPBA9FD281489,Jeep,Patriot Sport,2015,-,SUV 4D,2.0L I4 SFI,United States,Patriot Sport
589372943478554624,DJA8CNA,2C3CDXCT2HH524505,Dodge,Charger R/T,2017,-,Sedan 4D,5.7L V8 SFI,Canada,Charger R/T
